sentence1,sentence2,similarity
养老保险缴纳人数,社保缴纳人数,entailment
工伤保险缴纳人数,社保缴纳人数,entailment
失业保险缴纳人数,社保缴纳人数,entailment
生育保险缴纳人数,社保缴纳人数,entailment
医疗保险缴纳金额,社保缴纳金额,entailment
养老保险缴纳金额,社保缴纳金额,entailment
工伤保险缴纳金额,社保缴纳金额,entailment
失业保险缴纳金额,社保缴纳金额,entailment
生育保险缴纳金额,社保缴纳金额,entailment
五险全缴纳人数,五险全缴纳人数,entailment
五险全缴纳金额,五险全缴纳金额,entailment
5年内退休人员数,5年内退休人员数,entailment
无社保人员数,无社保人员数,entailment
身份证号,公民身份号码,entailment
姓名,姓名,entailment
性别,性别,entailment
学历,学历,entailment
最高学历毕业院校,最高学历毕业院校,entailment
是否拥有高价值证件,是否拥有高价值证件,entailment
拥有专利数量,拥有专利数量,entailment
拥有知识产权数量,拥有知识产权数量,entailment
是否为高学历人才,是否为高学历人才,entailment
是否为高校老师,是否为高校老师,entailment
身份证号,公民身份号码,entailment
姓名,姓名,entailment
初次领证日期,初次领证日期,entailment
发证机关,发证机关,entailment
证书编号,证书编号_从业资格证证书编号,entailment
证书名称,从业资格证书名称,entailment
证书状态,证书状态_资格证证书状态,entailment
证书详细类型,证书详细类型,entailment
证件大类,证件大类,entailment
有效期起,有效起始日期,entailment
有效期止,有效到期日期,entailment
地区编号,行政区划代码,entailment
身份证号,公民身份号码,entailment
证书详细类型,证书详细类型,entailment
姓名,姓名,entailment
证书编号,证书编号_从业资格证证书编号,entailment
证书名称,从业资格证书名称,entailment
证书状态,证书状态_资格证证书状态,entailment
异常原因描述,异常原因描述,entailment
有效期起,有效起始日期,entailment
有效期止,有效到期日期,entailment
地区编号,行政区划代码,entailment
初次领证日期,初次领证日期,entailment
发证机关,发证机关,entailment
姓名,姓名,entailment
公民身份证号,公民身份号码,entailment
机动车数量,机动车数量,entailment
拖拉机和联合收割机数量,拖拉机和联合收割机数量,entailment
船舶数量,船舶数量,entailment
统计日期,统计日期,entailment
姓名,姓名,entailment
公民身份证号,公民身份号码,entailment
动产类型,动产类型,entailment
动产名称,动产名称,entailment
状态,状态_不动产状态,entailment
统计日期,统计日期,entailment
权利人名称,不动产权利人姓名,entailment
权利人证件类型,权利人身份证件类型,entailment
权利人证件号码,权利人身份证件号码,entailment
不动产单元号,不动产单元号,entailment
不动产权证号,不动产权证号,entailment
登簿时间,登簿时间,entailment
登记机构,登记机构,entailment
共有情况,共有情况,entailment
权利标识码,不动产权利标识码,entailment
权利类型,不动产权利类型,entailment
权利其他状况,不动产权利其他状况,entailment
权利人类型,不动产权利人类型,entailment
权利性质,不动产权利性质,entailment
权利比例,不动产权利比例,entailment
使用期限,不动产使用期限,entailment
缮证时间,不动产缮证时间,entailment
房屋坐落,不动产坐落,entailment
房屋性质,房屋性质,entailment
房屋规划用途,房屋用途,entailment
房屋建筑面积,房屋建筑面积,entailment
套内建筑面积,套内建筑面积,entailment
所在建筑物总层数,所在建筑物总层数,entailment
状态,状态_不动产状态,entailment
所有权注销或变更时间,所有权注销或变更时间,entailment
行政区划代码,行政区划代码,entailment
查封日期,查封日期,entailment
查封文号,查封文号,entailment
查封机关,查封机关,entailment
解封日期,解封日期,entailment
抵押登记日期,抵押登记日期,entailment
抵押方式,抵押方式,entailment
抵押期限,抵押期限,entailment
抵押注销时间,抵押注销时间,entailment
权利人名称,不动产权利人姓名,entailment
权利人证件类型,权利人身份证件类型,entailment
权利人证件号码,权利人身份证件号码,entailment
不动产类型,不动产类型,entailment
不动产数量,不动产数量,entailment
统计日期,统计日期,entailment
姓名,姓名,entailment
公民身份证号,公民身份号码,entailment
知识产权种类,知识产权种类,entailment
总数量,总数量,entailment
个人独占数量,个人独占数量,entailment
统计日期,统计日期,entailment
证件类型代码,身份证件类型代码,entailment
证件类型名称,身份证件类型,entailment
证件号码,身份证件号码,entailment
姓名,姓名,entailment
联系电话,联系电话,entailment
是否本人实名认证,是否本人实名认证,entailment
最近确认实名时间,最近确认实名时间,entailment
登记时间,登记时间,entailment
事项部门,事项部门,entailment
事项名称,事项名称,entailment
证件类型代码,身份证件类型代码,entailment
证件类型名称,身份证件类型,entailment
证件号码,身份证件号码,entailment
姓名,姓名,entailment
联系电话1,联系电话,entailment
电话1最近确认时间,电话最近确认时间,entailment
电话1登记次数,电话登记次数,entailment
电话2最近确认时间,电话最近确认时间,entailment
电话2登记次数,电话登记次数,entailment
电话3最近确认时间,电话最近确认时间,entailment
电话3登记次数,电话登记次数,entailment
证件类型代码,身份证件类型代码,entailment
证件类型名称,身份证件类型,entailment
证件号码,身份证件号码,entailment
姓名,姓名,entailment
地址类型代码,地址类型代码,entailment
地址类型名称,地址类型名称,entailment
详址,详址,entailment
地址所属国家代码,地址所属国家代码,entailment
地址所属国家名称,地址所属国家名称,entailment
地址所属省代码,地址所属省代码,entailment
地址所属省名称,地址所属省名称,entailment
地址所属市代码,地址所属市代码,entailment
地址所属市名称,地址所属市名称,entailment
地址所属区代码,地址所属区代码,entailment
地址所属区名称,地址所属区名称,entailment
地址所属街道代码,地址所属街道代码,entailment
地址所属街道名称,地址所属街道名称,entailment
地址所属社区代码,地址所属社区代码,entailment
地址所属社区名称,地址所属社区名称,entailment
地址最早登记时间,地址最早登记时间,entailment
地址最近登记时间,地址最近登记时间,entailment
权威类型,权威类型,entailment
登记次数,登记次数,entailment
户籍地址,户籍地址,entailment
籍贯地址,籍贯地址,entailment
证件类型代码,身份证件类型代码,entailment
证件类型名称,身份证件类型,entailment
证件号码,身份证件号码,entailment
姓名,姓名,entailment
出生地址,出生地址,entailment
居住地址,居住地址,entailment
产权地址,产权地址,entailment
其他地址,其他地址,entailment
证件类型代码,身份证件类型代码,entailment
证件类型名称,身份证件类型,entailment
证件号码,身份证件号码,entailment
姓名,姓名,entailment
电子邮箱地址,电子邮箱,entailment
QQ,QQ号码,entailment
微信,微信号,entailment
身份证号,公民身份号码,entailment
证照编号,证照编号,entailment
证件名称,身份证件类型,entailment
证照状态,证照状态,entailment
照片,个人照片,entailment
发证时间,发证时间,entailment
发证单位,发证单位,entailment
姓名,姓名,entailment
证件类型,身份证件类型,entailment
证件编号,身份证件号码,entailment
身份证号,公民身份号码,entailment
出生日期,出生日期,entailment
国籍,国籍,entailment
民族,民族,entailment
性别,性别,entailment
证件签发日期,签发日期_证件签发日期,entailment
证件有效期,证件有效期,entailment
姓名,姓名,entailment
性别,性别,entailment
身份证,公民身份号码,entailment
个人荣誉序号,荣誉序号,entailment
工作单位,工作单位,entailment
工作单位统一社会信用代码,工作单位统一社会信用代码,entailment
荣誉性质,荣誉性质,entailment
荣誉认定时间,荣誉认定时间,entailment
荣誉证书编号,荣誉证书编号,entailment
荣誉证书文号,荣誉证书文号,entailment
荣誉级别,荣誉级别,entailment
荣誉描述,荣誉内容,entailment
评定机关,评定机关,entailment
专利号,专利号,entailment
事例发生时间,事例发生时间,entailment
捐赠现金,捐赠金额,entailment
捐赠物资折价,捐赠物资折价,entailment
何种奖励,奖励名称,entailment
区域编码,行政区划代码,entailment
区域名称,行政区划名称,entailment
姓名,姓名,entailment
身份证,公民身份号码,entailment
性别,性别,entailment
处罚名称,处罚名称,entailment
处罚内容,处罚内容,entailment
处罚日期,处罚日期,entailment
处罚事由（违法事实）,处罚事由,entailment
处罚依据,处罚依据,entailment
处罚机关,处罚机关,entailment
处罚种类,处罚种类,entailment
处罚执行情况,处罚执行情况,entailment
处罚决定书文号,处罚决定书文号,entailment
区域编码,行政区划代码,entailment
姓名,姓名,entailment
性别,性别,entailment
身份证,公民身份号码,entailment
个人不良行为序号,个人不良行为序号,entailment
不良行为发生时间,不良行为发生日期,entailment
行为名称,行为名称,entailment
行为描述,行为描述,entailment
工作单位,工作单位,entailment
工作单位统一社会信用代码,工作单位统一社会信用代码,entailment
